2203206,3,2005-07-07
2060397,4,2005-07-12
1987434,4,2005-07-13
2201376,1,2005-07-19
1693641,4,2005-07-25
2449771,5,2005-07-28
753886,4,2005-08-05
395744,3,2005-08-13
1850680,4,2005-08-14
122601,5,2005-08-17
2033024,5,2005-08-19
89961,4,2005-08-23
209202,2,2005-08-23
991725,3,2005-08-26
243963,4,2005-08-29
2596225,4,2005-08-30
1789215,3,2005-08-31
1179501,5,2005-09-02
426397,5,2005-09-04
519545,4,2005-03-18
923325,2,2005-03-22
1488844,1,2005-04-14
1282997,3,2005-04-16
2431286,5,2005-04-17
754082,3,2005-04-21
2380125,2,2005-04-27
1640419,5,2005-05-01
2421250,4,2005-05-06
2196868,5,2005-05-06
566764,4,2005-05-07
1765381,3,2005-05-10
1033508,3,2005-05-23
1048199,4,2005-05-29
65353,4,2005-06-07
1056998,3,2005-06-22
445672,4,2005-07-01
1392773,5,2005-07-01
2246782,4,2005-07-03
140292,3,2005-07-03
273292,3,2005-09-12
24473,5,2005-09-26
217982,4,2005-09-26
1484465,3,2005-09-28
960770,4,2005-10-02
625995,2,2005-10-07
2164355,5,2005-10-10
307049,4,2005-11-01
788343,4,2005-11-02
1907667,3,2005-12-20
1294425,4,2005-12-27
1753259,4,2005-12-31
1885203,5,2005-07-13
847027,3,2005-07-14
1862650,5,2005-07-19
1861822,5,2005-07-25
1148143,4,2005-08-17
2514465,1,2005-03-16
2081171,5,2005-03-16
268461,5,2005-03-27
2337296,5,2005-06-19
757755,2,2005-04-12
307702,5,2005-04-13
401290,4,2005-04-24
1248513,3,2005-04-25
2634523,2,2005-04-25
817251,5,2005-04-26
723011,5,2005-05-09
574843,3,2005-05-13
819870,2,2005-05-16
1725187,4,2005-05-16
966375,4,2005-05-24
781833,4,2005-05-25
2459251,3,2005-05-28
811535,4,2005-06-01
152287,5,2005-06-02
1607542,5,2005-06-09
490608,4,2005-06-18
1511546,2,2005-06-22
2229990,4,2005-06-27
1506028,4,2005-09-07
1550446,5,2005-09-12
1381402,3,2005-09-20
356091,2,2005-09-22
619330,5,2005-10-07
315356,3,2005-10-12
116582,3,2005-10-18
885635,4,2005-10-19
204419,4,2005-10-22
476805,3,2005-10-25
1119513,3,2005-10-26
1512644,2,2005-10-29
2162012,4,2005-11-01
2557615,4,2005-11-04
323014,5,2005-11-04
1869654,4,2005-11-21
2188941,5,2005-11-25
1893705,5,2005-12-28
440723,3,2005-07-08
2161330,5,2005-07-10
1278667,5,2005-07-11
1977128,2,2005-04-06
52681,5,2005-07-24
1310508,4,2005-07-26
1750977,3,2005-07-29
605619,4,2005-08-02
607380,4,2005-08-09
1826612,3,2005-08-16
1197141,4,2005-09-03
1044398,4,2005-09-05
2551764,2,2005-09-06
1065039,3,2005-09-09
816639,2,2005-06-28
1537703,4,2005-04-01
1348118,4,2005-04-02
499956,1,2005-05-16
22037,2,2005-05-28
595284,3,2005-05-29
945783,5,2005-05-30
2545446,4,2005-05-31
2192301,4,2005-06-03
1249801,2,2005-06-12
2374102,4,2005-06-14
2155100,4,2005-06-17
997772,4,2005-06-25
2625623,3,2005-06-27
278596,4,2005-06-28
551401,5,2005-06-29
1489521,3,2005-09-19
