1513370,4,2005-07-06
828567,5,2005-07-07
2098867,4,2005-07-12
2201376,5,2005-07-19
1693641,5,2005-07-25
2596225,3,2005-08-30
1569545,4,2005-09-05
1032502,3,2005-03-18
442739,4,2005-03-23
923325,2,2005-03-28
1488844,4,2005-04-13
113878,4,2005-04-20
1640419,4,2005-05-01
1401310,4,2005-05-17
1033508,3,2005-05-23
780936,5,2005-05-27
217982,4,2005-06-09
1937457,3,2005-06-30
2560405,5,2005-09-06
2182234,4,2005-09-06
2241806,4,2005-09-20
946314,3,2005-10-09
1113622,5,2005-10-23
2354291,3,2005-10-27
695187,5,2005-11-09
476119,4,2005-12-07
888595,3,2005-12-16
713709,5,2005-12-21
1753259,4,2005-12-21
1898197,3,2005-07-05
847027,3,2005-07-14
1862650,3,2005-07-22
1101043,4,2005-08-13
668269,4,2005-08-13
723011,5,2005-03-23
2643435,3,2005-03-28
567025,4,2005-03-28
2586623,5,2005-04-16
1656837,3,2005-04-18
2634523,4,2005-04-25
1406562,3,2005-05-02
1494552,4,2005-05-14
76176,4,2005-05-23
1643917,3,2005-05-25
1323338,3,2005-05-30
2636158,4,2005-06-10
806876,4,2005-06-11
169456,4,2005-06-24
2229990,5,2005-06-27
1916231,5,2005-07-01
1885203,4,2005-07-02
1512950,4,2005-07-03
147141,5,2005-09-10
619330,3,2005-10-06
885635,5,2005-10-11
1673689,3,2005-10-22
1058234,2,2005-10-25
702902,4,2005-10-26
938285,3,2005-10-27
1119513,3,2005-10-28
2463974,4,2005-10-29
2621862,2,2005-10-31
2609870,1,2005-11-01
313340,3,2005-11-05
1598077,3,2005-11-12
2078751,4,2005-11-13
768464,5,2005-11-15
112716,5,2005-11-19
471879,3,2005-11-23
823519,4,2005-11-28
477274,4,2005-12-16
143298,5,2005-12-17
1845836,2,2005-12-29
1179375,4,2005-07-08
997772,4,2005-07-26
209200,3,2005-07-26
499956,1,2005-07-27
1278667,5,2005-08-01
1826612,4,2005-08-16
2542255,2,2005-08-24
2551764,1,2005-09-07
1345754,3,2005-03-20
418316,3,2005-04-14
803945,2,2005-04-14
1527780,4,2005-05-06
542332,1,2005-05-27
403032,5,2005-06-02
1790036,5,2005-06-03
2374102,2,2005-06-14
551401,4,2005-06-29
2231930,3,2005-09-23
1079618,3,2005-09-26
157446,5,2005-10-20
12876,5,2005-10-28
875506,5,2005-11-09
1557128,5,2005-11-29
1053933,4,2005-12-12
1317314,5,2005-12-22
1951666,2,2005-12-30
1425512,4,2005-12-30
1541871,5,2005-07-08
13620,4,2005-07-11
2644509,4,2005-07-13
1621195,3,2005-07-23
772020,5,2005-07-26
106766,5,2005-07-31
1967061,4,2005-08-09
307505,4,2005-08-14
2216004,3,2005-08-15
1586160,1,2005-08-16
1815614,3,2005-08-25
2162424,3,2005-03-25
1311066,5,2005-03-15
446047,4,2005-03-17
1654137,4,2005-03-22
506018,2,2005-04-20
91416,5,2005-04-20
1794366,1,2005-05-08
1545790,4,2005-05-29
2190957,4,2005-06-01
1923177,2,2005-06-04
198670,4,2005-06-10
2469324,3,2005-06-30
1712923,3,2005-07-03
168122,3,2005-09-09
2350699,5,2005-09-17
2312992,4,2005-09-21
155823,5,2005-10-06
1545205,5,2005-10-06
135733,5,2005-10-18
1310250,4,2005-10-26
1579311,3,2005-10-29
2464602,5,2005-11-01
2539104,4,2005-11-04
1027403,5,2005-11-08
2051116,4,2005-11-09
1377988,4,2005-11-18
433653,5,2005-11-19
1951605,4,2005-11-23
1309984,5,2005-11-29
1770196,4,2005-12-05
614481,2,2005-12-26
432536,3,2005-12-28
273630,3,2005-07-08
433484,3,2005-07-14
134598,3,2005-07-15
2584690,5,2005-08-16
1603214,3,2005-08-21
2235414,4,2005-09-01
1834083,4,2005-09-06
2309013,4,2005-03-15
2628653,4,2005-03-15
2360767,4,2005-03-18
797384,4,2005-03-24
2438169,4,2005-04-27
423605,3,2005-05-15
2645579,3,2005-05-17
1689793,5,2005-05-24
341961,3,2005-05-25
1601299,4,2005-05-27
209830,3,2005-05-28
452192,5,2005-05-29
1771562,5,2005-06-08
538483,5,2005-06-12
1992922,3,2005-06-21
864618,2,2005-06-27
1873215,4,2005-09-08
1412790,3,2005-09-08
1638610,5,2005-09-16
1000976,5,2005-09-22
989228,1,2005-09-28
1920610,4,2005-10-04
250927,3,2005-10-21
241801,3,2005-10-25
1612835,4,2005-11-06
714568,3,2005-11-08
612443,4,2005-11-08
429811,4,2005-11-13
