754082,4,2005-07-15
1693641,3,2005-07-25
716138,2,2005-07-29
325162,3,2005-08-05
492722,5,2005-05-15
395744,3,2005-08-13
1033508,2,2005-08-15
573364,3,2005-08-19
779760,3,2005-08-25
2596225,3,2005-08-30
1032502,3,2005-03-16
2474705,4,2005-04-06
2503129,3,2005-04-08
1282997,1,2005-04-10
1488844,4,2005-04-13
113878,3,2005-04-20
30878,3,2005-04-22
1862608,4,2005-04-23
1640419,4,2005-05-01
2387785,4,2005-05-16
2312677,3,2005-06-03
65353,3,2005-06-07
2152963,4,2005-06-24
2033024,5,2005-06-29
1569545,4,2005-09-20
1421919,3,2005-09-29
701730,2,2005-10-06
2187278,4,2005-10-07
2165461,4,2005-11-01
193223,4,2005-11-14
574582,4,2005-11-22
1729959,4,2005-11-27
2081996,4,2005-12-12
2260151,4,2005-12-17
2380973,5,2005-12-28
1988412,3,2005-07-07
481668,4,2005-07-10
1148143,3,2005-07-25
2283972,2,2005-08-11
1996191,4,2005-03-19
723011,4,2005-03-23
2586623,3,2005-04-16
837413,4,2005-04-20
76176,4,2005-05-23
699406,2,2005-05-26
1495927,4,2005-06-05
1646405,5,2005-06-13
1916231,5,2005-07-01
1885203,4,2005-07-02
2015313,4,2005-09-12
471879,4,2005-09-13
1381402,4,2005-09-14
820981,3,2005-10-03
2053796,5,2005-10-16
1119513,2,2005-10-27
253876,4,2005-12-01
76187,4,2005-12-01
1581564,4,2005-12-05
2097738,5,2005-12-15
477274,3,2005-12-16
143298,4,2005-12-17
1333699,2,2005-12-20
1179375,3,2005-07-08
1038499,4,2005-07-10
1413031,4,2005-07-11
2458960,1,2005-08-01
23061,5,2005-08-03
1115400,4,2005-08-07
1826612,4,2005-08-16
1044398,4,2005-09-05
1738262,3,2005-09-07
803945,3,2005-09-09
562650,3,2005-03-15
908205,4,2005-03-29
1103884,3,2005-04-12
1909349,2,2005-04-20
2316686,3,2005-04-29
136784,3,2005-05-14
1174868,3,2005-06-06
809073,5,2005-06-13
2374102,2,2005-06-14
551401,5,2005-06-29
2231930,3,2005-09-23
1075793,4,2005-09-28
1316682,3,2005-09-29
1050988,3,2005-09-30
1228341,3,2005-10-18
2454576,5,2005-10-21
875506,5,2005-11-16
2441066,4,2005-11-17
1745608,4,2005-11-21
12876,5,2005-11-28
2607965,4,2005-12-13
2025167,2,2005-12-15
1053933,4,2005-12-16
1317314,5,2005-12-17
229572,2,2005-12-22
1892380,4,2005-12-23
146064,5,2005-12-29
425507,4,2005-07-09
816122,3,2005-07-21
1372148,3,2005-08-01
307505,4,2005-08-14
1586160,3,2005-08-16
2350699,4,2005-08-29
1360840,3,2005-08-30
1815614,3,2005-09-01
1654137,4,2005-03-24
628672,3,2005-03-28
992671,4,2005-04-06
2064672,2,2005-04-10
501007,5,2005-04-13
2020735,1,2005-05-04
1931804,3,2005-05-13
1497241,3,2005-05-17
2320307,3,2005-05-18
216173,5,2005-05-23
2403300,3,2005-05-25
1994493,4,2005-05-27
1545790,2,2005-05-29
1712923,5,2005-06-02
640322,5,2005-06-06
272881,4,2005-06-07
198670,3,2005-06-10
2024226,3,2005-06-11
1846459,5,2005-06-26
2469324,3,2005-06-30
317954,5,2005-07-04
168122,2,2005-09-09
2504741,3,2005-09-16
2531699,3,2005-09-17
772020,4,2005-09-21
670998,3,2005-09-22
364549,5,2005-10-01
1631724,4,2005-10-02
2598622,4,2005-10-09
1368985,3,2005-10-12
1719200,4,2005-10-24
1377988,4,2005-11-18
2078502,4,2005-11-20
304116,3,2005-11-21
1546535,5,2005-11-22
246353,5,2005-11-29
61149,4,2005-11-29
588513,5,2005-11-30
864618,4,2005-07-06
134598,3,2005-07-15
26049,3,2005-07-18
1603214,3,2005-08-21
2498430,4,2005-08-26
623302,3,2005-08-30
152285,4,2005-09-03
918897,4,2005-03-17
459486,4,2005-03-18
259348,4,2005-03-21
2645579,4,2005-03-23
797384,3,2005-03-24
1999090,4,2005-10-16
231489,3,2005-04-09
2376426,4,2005-04-13
1366774,4,2005-04-14
1707414,3,2005-04-25
2438169,4,2005-04-27
2281443,4,2005-05-23
1771562,4,2005-06-08
1628475,3,2005-06-10
293889,2,2005-06-15
1910767,5,2005-06-24
2393477,5,2005-06-26
2159955,3,2005-06-26
719347,4,2005-06-26
1873215,4,2005-09-08
2235414,3,2005-09-08
2280025,2,2005-09-14
1000976,4,2005-09-26
1811497,4,2005-09-24
2147406,4,2005-09-26
1627775,3,2005-09-29
1920610,4,2005-10-02
966446,3,2005-11-16
954162,5,2005-11-20
2373670,4,2005-11-28
