1629953,3,2005-07-12
1753259,3,2005-07-21
738122,3,2005-07-28
1488957,4,2005-08-03
838687,4,2005-08-03
66187,4,2005-08-21
2596225,3,2005-08-30
1696754,5,2005-03-23
923325,3,2005-03-29
672200,5,2005-04-06
698478,4,2005-04-15
1382291,2,2005-04-18
1213299,4,2005-04-27
1640419,3,2005-05-01
2616301,5,2005-05-06
1401310,3,2005-05-12
409473,4,2005-05-17
1825068,1,2005-05-29
853261,5,2005-05-30
1772361,5,2005-06-02
2241806,5,2005-06-06
603858,3,2005-06-12
152764,5,2005-06-22
566690,5,2005-06-27
394693,4,2005-07-03
335395,4,2005-09-12
114393,3,2005-09-22
1049250,3,2005-09-25
1272587,4,2005-09-28
487776,3,2005-10-04
27264,4,2005-10-04
2263006,4,2005-10-16
1435849,3,2005-10-19
1488844,3,2005-10-20
1604097,4,2005-10-25
1791442,2,2005-10-27
357521,5,2005-10-28
1368753,5,2005-11-07
188099,5,2005-11-08
1863587,4,2005-11-14
1082689,3,2005-11-22
2525092,5,2005-11-27
612865,4,2005-12-02
2060397,4,2005-12-12
1688502,5,2005-07-06
1404971,2,2005-07-08
2486620,5,2005-07-10
1075596,3,2005-07-12
726795,4,2005-07-13
2643435,5,2005-08-10
2032427,5,2005-08-12
2096445,4,2005-08-13
663560,3,2005-08-25
2090131,5,2005-08-25
2434730,4,2005-08-27
76187,3,2005-08-29
309657,3,2005-03-21
2175886,2,2005-03-22
420661,4,2005-05-16
2578460,3,2005-05-23
900123,3,2005-05-25
2240318,5,2005-05-25
615597,5,2005-06-02
1646405,4,2005-06-09
2575392,3,2005-10-14
1051723,3,2005-10-21
2537285,5,2005-10-23
476805,3,2005-10-25
975847,4,2005-10-27
1093403,4,2005-11-01
295983,5,2005-11-01
1524997,4,2005-11-16
648641,5,2005-12-05
2366846,4,2005-12-11
2431233,4,2005-12-20
264160,5,2005-07-06
1873732,3,2005-07-07
1274049,5,2005-07-24
1197032,4,2005-07-25
2454570,5,2005-07-27
2239786,4,2005-08-09
218097,4,2005-08-10
2376760,5,2005-08-25
1185149,4,2005-03-17
317060,4,2005-03-18
1168866,5,2005-03-19
2161899,3,2005-03-28
2171849,5,2005-04-07
1744006,4,2005-04-08
1989027,3,2005-04-18
304218,5,2005-05-16
744121,4,2005-05-24
658396,1,2005-06-12
2625623,3,2005-06-21
1750977,4,2005-06-22
129798,4,2005-06-24
92056,4,2005-06-25
13334,4,2005-09-11
2167923,4,2005-09-18
2368839,4,2005-09-19
1750223,4,2005-09-22
1436407,4,2005-09-24
146064,4,2005-09-29
1917657,4,2005-10-16
1046967,3,2005-10-26
1544395,1,2005-11-05
834491,3,2005-11-05
934677,5,2005-12-20
1181560,5,2005-07-27
337512,5,2005-08-03
1872326,3,2005-08-13
935776,4,2005-03-23
1723233,4,2005-04-13
1080876,5,2005-04-19
1365950,3,2005-12-18
1863499,4,2005-04-26
1654137,5,2005-05-02
414791,4,2005-05-22
1775082,5,2005-05-26
1949239,5,2005-05-31
2619959,4,2005-06-07
403531,5,2005-09-19
600469,5,2005-09-28
677956,5,2005-09-29
1867400,4,2005-10-17
2530856,4,2005-10-20
1546535,3,2005-10-26
1569053,4,2005-11-01
1904206,4,2005-11-21
2082104,3,2005-11-21
1789137,2,2005-12-03
1458847,3,2005-12-08
2263784,1,2005-12-29
1799328,5,2005-07-11
1328354,3,2005-08-06
567866,2,2005-08-12
2628763,2,2005-08-27
2424911,4,2005-03-18
459486,4,2005-03-19
2192892,4,2005-03-23
1712417,4,2005-03-28
2055650,1,2005-04-01
860203,5,2005-04-06
352622,3,2005-04-17
989228,3,2005-05-06
2477173,5,2005-10-14
1736557,3,2005-05-09
575915,5,2005-05-11
2010119,4,2005-05-19
2285713,4,2005-05-23
1514611,3,2005-05-23
115359,4,2005-06-02
1331614,4,2005-06-04
1910699,4,2005-06-17
724217,3,2005-06-19
1273082,3,2005-07-01
677895,5,2005-09-19
2159955,4,2005-10-07
937141,5,2005-10-15
707569,5,2005-10-16
2146902,3,2005-10-20
2183535,4,2005-10-22
962645,4,2005-10-29
644267,3,2005-10-30
117386,2,2005-11-01
1984352,3,2005-11-17
1946227,2,2005-11-20
1428123,4,2005-12-05
1402912,4,2005-12-27
2533515,3,2005-07-15
106774,3,2005-07-18
76641,4,2005-07-20
1877623,5,2005-07-25
642513,4,2005-07-26
1771516,3,2005-07-30
668018,4,2005-07-30
2063030,3,2005-07-31
1826086,2,2005-08-02
2011625,4,2005-08-29
408459,1,2005-03-27
1800394,5,2005-04-12
1825229,3,2005-04-17
2216198,4,2005-04-27
1041757,4,2005-05-09
1638599,4,2005-05-11
1492957,3,2005-05-24
1424799,4,2005-06-17
1573572,3,2005-06-20
559461,4,2005-06-29
249471,3,2005-06-30
756316,4,2005-09-08
1037782,3,2005-09-26
955178,2,2005-09-27
577383,5,2005-09-30
788994,5,2005-09-30
1167579,3,2005-10-17
1889473,5,2005-10-18
280336,3,2005-10-18
1749398,4,2005-10-20
726997,4,2005-11-02
1217869,4,2005-11-02
191283,5,2005-11-03
1678976,3,2005-11-12
1278104,5,2005-11-13
2043617,4,2005-11-13
1886379,4,2005-11-30
866411,5,2005-12-03
1404612,4,2005-12-06
268049,3,2005-12-09
1691201,4,2005-12-16
2492753,3,2005-12-17
116552,3,2005-07-07
639260,5,2005-07-27
2284211,3,2005-08-01
2380951,4,2005-08-02
1763570,4,2005-08-04
2639115,4,2005-08-13
333277,3,2005-08-20
2201074,5,2005-09-05
985692,5,2005-09-06
171650,3,2005-03-22
229518,4,2005-03-23
724744,4,2005-03-23
2436788,4,2005-04-09
2114851,3,2005-04-11
1293845,5,2005-04-12
656460,5,2005-04-14
1632243,4,2005-04-21
1097350,3,2005-04-27
2293585,5,2005-05-16
1861047,4,2005-05-21
1208136,4,2005-05-26
14844,5,2005-05-26
1188660,4,2005-06-06
2375425,3,2005-06-10
1236294,2,2005-06-29
1136707,4,2005-09-13
2318493,4,2005-09-13
1657951,3,2005-09-24
48580,3,2005-09-27
629742,5,2005-09-28
2300312,4,2005-10-13
398501,5,2005-10-14
447407,5,2005-10-18
1368659,2,2005-10-27
2278687,3,2005-10-30
994065,2,2005-10-30
1272468,4,2005-11-02
1065590,3,2005-11-05
292137,3,2005-11-05
26533,4,2005-11-14
1052042,4,2005-11-30
1791519,4,2005-12-17
850588,4,2005-12-31
392255,3,2005-07-05
631387,4,2005-07-05
110089,5,2005-07-07
1286998,4,2005-07-07
2010742,3,2005-07-10
1810944,4,2005-07-11
2568266,5,2005-07-15
2132929,5,2005-07-27
752670,3,2005-08-07
1122179,1,2005-08-08
286969,5,2005-08-22
61322,5,2005-09-02
3039,4,2005-09-05
854232,3,2005-03-22
2244849,3,2005-04-04
61274,5,2005-04-18
2030523,4,2005-05-23
2035994,5,2005-06-01
743752,3,2005-06-05
323263,5,2005-06-07
2405290,4,2005-06-20
2520124,5,2005-06-21
122431,3,2005-06-30
903799,3,2005-09-08
313170,5,2005-09-10
115422,5,2005-09-10
2041009,3,2005-09-21
1207723,4,2005-10-04
1150489,3,2005-10-12
888667,5,2005-10-25
1259211,3,2005-10-30
1752527,5,2005-10-31
2232317,4,2005-11-13
1952746,4,2005-11-16
1809046,5,2005-11-17
1078399,4,2005-11-23
830832,2,2005-11-27
1188085,4,2005-11-28
329712,3,2005-12-09
2098992,4,2005-12-12
2108605,2,2005-12-18
567989,3,2005-07-06
2284249,1,2005-07-12
548020,4,2005-07-14
1943292,5,2005-07-16
30502,4,2005-07-18
228968,4,2005-07-22
819834,5,2005-07-25
388382,5,2005-07-27
1594650,3,2005-08-08
533616,3,2005-08-20
1961168,2,2005-08-21
1277858,3,2005-08-24
1176077,4,2005-03-18
1871791,4,2005-04-05
430028,4,2005-04-11
1785812,5,2005-04-11
14256,3,2005-04-12
2374836,1,2005-04-17
775886,3,2005-05-02
1714637,4,2005-05-05
1951313,4,2005-05-14
96882,4,2005-05-14
39526,5,2005-05-18
583999,5,2005-05-22
2294368,4,2005-05-22
1198803,4,2005-06-01
746605,2,2005-06-01
741351,4,2005-06-02
182031,4,2005-06-08
809943,4,2005-06-12
914133,5,2005-06-17
235253,4,2005-06-18
1253718,3,2005-09-26
894789,5,2005-09-26
2224918,5,2005-09-28
2514164,4,2005-10-02
1155253,5,2005-10-08
2000205,3,2005-10-16
2595888,4,2005-10-17
1880307,2,2005-10-27
2303025,5,2005-10-30
940990,1,2005-11-01
1341416,4,2005-11-02
779824,5,2005-11-14
1971831,4,2005-11-15
1673647,3,2005-11-21
284127,4,2005-12-12
1745308,4,2005-12-28
899416,5,2005-07-06
2077834,3,2005-07-11
1181550,5,2005-07-12
38505,5,2005-07-12
1430142,4,2005-07-15
232497,4,2005-07-19
1998433,3,2005-07-22
709091,4,2005-07-28
