1527030,3,2005-07-07
1987434,5,2005-07-16
592921,2,2005-07-28
1488957,4,2005-08-25
31522,5,2005-08-18
1837144,5,2005-08-22
2098867,5,2005-08-26
779760,5,2005-08-30
2241806,5,2005-03-25
853261,4,2005-05-01
160977,4,2005-05-02
571065,5,2005-05-22
2630686,5,2005-05-24
2152963,3,2005-05-25
2036099,5,2005-05-31
22175,5,2005-06-05
2560224,4,2005-09-18
715944,5,2005-09-23
2258927,4,2005-09-27
998834,4,2005-09-27
1386974,4,2005-09-30
1435849,4,2005-10-18
2380973,5,2005-11-07
1453700,4,2005-11-09
1421919,5,2005-11-19
113878,4,2005-12-08
222705,3,2005-12-25
1275329,4,2005-12-27
2242418,5,2005-07-12
1739354,4,2005-08-12
568620,3,2005-08-17
563575,3,2005-08-23
567025,5,2005-03-15
2175886,3,2005-03-22
2514465,4,2005-03-29
2620585,5,2005-04-10
769,4,2005-04-17
2586623,3,2005-05-15
6721,4,2005-05-15
309657,5,2005-05-22
76176,4,2005-05-23
2382710,5,2005-06-17
1452689,5,2005-06-24
2542474,5,2005-09-17
1093403,5,2005-10-08
2277952,5,2005-10-24
295983,5,2005-11-01
610437,5,2005-11-07
161299,5,2005-11-15
2081171,1,2005-11-28
76187,5,2005-12-01
889868,4,2005-12-13
477274,4,2005-12-26
264160,3,2005-07-06
531950,4,2005-07-24
52681,5,2005-07-25
1782010,4,2005-08-07
218097,5,2005-08-30
2551764,4,2005-09-02
1515871,5,2005-03-16
1840783,2,2005-03-18
779432,2,2005-03-27
1348118,1,2005-04-09
931005,5,2005-04-10
595284,4,2005-04-14
1136984,5,2005-04-22
2589542,4,2005-05-01
1546044,5,2005-05-03
1744006,4,2005-05-09
1976176,4,2005-05-10
1413031,4,2005-05-26
2207774,4,2005-06-09
2374102,2,2005-06-14
1953178,2,2005-06-23
2384779,5,2005-06-27
1847418,5,2005-09-10
331157,4,2005-09-12
215405,3,2005-10-21
1936779,5,2005-11-05
553931,4,2005-11-08
835624,4,2005-11-18
