496476,4,2005-07-05
386143,5,2005-07-06
1934982,4,2005-07-09
2366565,4,2005-07-11
2640108,3,2005-07-11
1109700,4,2005-12-17
1753259,3,2005-07-21
1499761,3,2005-07-21
1228922,4,2005-07-22
2515522,4,2005-07-26
325162,3,2005-07-28
753886,5,2005-07-29
1907667,4,2005-07-31
2549841,4,2005-07-31
2620671,4,2005-08-02
960770,5,2005-08-12
395744,5,2005-08-13
1761162,4,2005-08-22
1179501,5,2005-08-27
779760,3,2005-08-27
1463145,4,2005-09-03
573364,3,2005-03-16
754082,4,2005-03-19
923325,3,2005-03-22
2503129,5,2005-03-28
30878,3,2005-04-05
243963,5,2005-04-08
314421,5,2005-04-09
233058,3,2005-04-17
373243,5,2005-04-17
1488844,4,2005-04-19
492722,4,2005-04-23
1213299,4,2005-04-23
889439,3,2005-04-27
1640419,3,2005-05-01
11203,4,2005-05-02
963134,5,2005-05-16
1005851,4,2005-05-18
121910,2,2005-05-19
2560405,4,2005-05-26
921064,5,2005-06-01
57661,4,2005-06-01
101470,3,2005-06-01
2508717,5,2005-06-01
323063,4,2005-06-01
466862,4,2005-06-03
1389950,5,2005-06-03
2596225,3,2005-06-05
1739413,4,2005-06-10
1697479,5,2005-06-14
1604097,4,2005-06-17
2246782,4,2005-06-18
913020,3,2005-06-22
2451053,4,2005-06-27
1339420,4,2005-06-29
2014531,4,2005-06-30
844208,5,2005-09-09
1265764,3,2005-09-14
1513370,4,2005-09-15
471426,5,2005-09-19
1569545,4,2005-09-20
1524454,4,2005-09-21
515851,4,2005-09-24
1244028,4,2005-09-26
998834,4,2005-09-27
1428688,4,2005-10-01
1322169,4,2005-10-04
1037308,5,2005-10-05
701730,4,2005-10-11
1745120,5,2005-10-16
2380973,5,2005-10-17
2387130,4,2005-10-18
1512842,3,2005-10-19
1271900,4,2005-10-22
211302,5,2005-10-24
699011,4,2005-10-25
2156241,3,2005-10-26
1863587,4,2005-10-29
1449252,3,2005-11-01
272764,5,2005-11-04
1464366,5,2005-11-04
2140780,3,2005-11-07
2252659,4,2005-11-09
175214,3,2005-11-09
1140579,4,2005-11-15
1051350,4,2005-11-17
574582,4,2005-11-22
864303,3,2005-11-23
962487,5,2005-11-25
2445069,4,2005-11-27
1904308,5,2005-11-28
810926,4,2005-12-06
1219191,3,2005-12-07
205618,4,2005-12-14
222705,3,2005-12-25
847027,4,2005-07-15
1006819,4,2005-07-20
553658,4,2005-07-20
1195065,4,2005-07-20
1148143,3,2005-07-21
1818815,5,2005-07-24
1855457,4,2005-07-27
638339,3,2005-07-27
428170,4,2005-08-01
828670,4,2005-08-01
2448711,4,2005-08-02
1126635,5,2005-08-02
1101043,3,2005-08-03
777071,5,2005-08-09
386398,4,2005-08-10
1523893,4,2005-08-10
823519,3,2005-08-11
2621862,3,2005-08-21
1646405,4,2005-06-30
1996191,3,2005-03-15
1504994,4,2005-03-19
1360453,4,2005-03-20
2175886,4,2005-03-22
1931648,3,2005-03-22
819870,3,2005-03-23
564138,4,2005-03-23
2452654,4,2005-03-23
1186746,3,2005-03-27
1390390,3,2005-03-28
218039,5,2005-03-29
1977373,5,2005-04-02
2339260,5,2005-04-04
532474,4,2005-04-05
769,3,2005-04-05
1308505,3,2005-04-07
2286986,4,2005-04-12
2575392,4,2005-04-15
1409354,5,2005-04-17
1313663,4,2005-05-05
1749381,5,2005-05-09
1126767,3,2005-05-10
2433239,4,2005-05-10
1803169,4,2005-05-10
2586623,4,2005-05-15
565154,4,2005-05-17
2459251,5,2005-05-17
889231,5,2005-05-18
900123,4,2005-05-25
1467952,4,2005-05-25
1725187,5,2005-05-26
926237,4,2005-05-29
643582,5,2005-05-31
160872,3,2005-05-31
1590948,4,2005-05-31
1474523,5,2005-06-01
615597,4,2005-06-02
1608707,3,2005-06-02
2097738,4,2005-06-03
