2541216,5,2005-07-07
2201376,4,2005-07-14
2503129,5,2005-07-15
2472268,4,2005-07-16
2432116,4,2005-07-20
2354291,3,2005-07-22
1620761,3,2005-07-25
1693641,3,2005-07-25
1629647,3,2005-07-26
53679,3,2005-07-27
592921,4,2005-07-28
550836,4,2005-07-29
502101,4,2005-07-29
802657,3,2005-08-08
2204475,5,2005-08-09
1488957,3,2005-08-17
1322169,3,2005-08-17
1140579,3,2005-08-24
386143,4,2005-08-29
1569545,4,2005-09-02
788343,4,2005-09-04
121910,5,2005-09-05
754082,1,2005-03-19
923325,4,2005-03-22
2296008,3,2005-03-23
1943087,4,2005-03-26
1571931,3,2005-03-29
2565487,2,2005-04-01
1183304,3,2005-04-05
2503691,4,2005-04-07
2380125,2,2005-04-10
1268551,5,2005-04-10
1488844,3,2005-04-11
1056998,3,2005-04-12
2525823,5,2005-04-14
698478,3,2005-04-15
314421,3,2005-04-15
44317,4,2005-04-25
1213299,3,2005-04-27
1359983,3,2005-04-28
365425,5,2005-05-02
1640419,3,2005-05-04
276837,5,2005-05-08
1463145,2,2005-05-12
574582,3,2005-05-14
1476504,2,2005-05-16
609949,4,2005-05-19
2630686,5,2005-05-24
2560405,3,2005-05-26
1937457,3,2005-06-03
1340946,4,2005-06-05
217982,3,2005-06-09
2164674,4,2005-06-09
588844,3,2005-12-27
395744,3,2005-06-12
2088422,2,2005-06-13
1513370,4,2005-06-16
2445069,3,2005-06-26
1228213,5,2005-06-28
95372,4,2005-06-29
445672,4,2005-07-01
2182234,5,2005-09-06
759018,3,2005-09-07
1934982,3,2005-09-08
753886,4,2005-09-09
1929766,4,2005-09-11
471426,4,2005-09-19
2417090,4,2005-09-20
1392658,4,2005-09-20
66263,3,2005-09-20
83054,4,2005-09-21
2130278,5,2005-09-23
580700,4,2005-09-27
1421919,3,2005-09-28
2451053,3,2005-10-03
2329125,4,2005-10-05
932038,3,2005-10-06
2029121,1,2005-10-12
2380973,3,2005-10-23
2409405,2,2005-10-26
